State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,134,SB103,,,https://legislature.ohio.gov/legislation/134/sb103,ohio_bill_texts\GA134_SB103.txt,,,Foreign,3-2-2021,,,,,N,
Ohio,134,SB112,,,https://legislature.ohio.gov/legislation/134/sb112,ohio_bill_texts\GA134_SB112.txt,,,Foreign,3-2-2021,,2-9-2022,,,N,
Ohio,134,SB114,,,https://legislature.ohio.gov/legislation/134/sb114,ohio_bill_texts\GA134_SB114.txt,,,Foreign,3-2-2021,,,,,N,
Ohio,134,SB122,,,https://legislature.ohio.gov/legislation/134/sb122,ohio_bill_texts\GA134_SB122.txt,,,Foreign,3-9-2021,,,,,N,
Ohio,134,SB131,,,https://legislature.ohio.gov/legislation/134/sb131,ohio_bill_texts\GA134_SB131.txt,,,Alien; Border; Foreign,3-16-2021,12-29-2023,6-1-2022,12-14-2022,,Y,1-2-2023
Ohio,134,SB135,,,https://legislature.ohio.gov/legislation/134/sb135,ohio_bill_texts\GA134_SB135.txt,,,Foreign,3-17-2021,7-21-2022,6-16-2021,4-6-2022,,Y,4-21-2022
Ohio,134,SB138,,,https://legislature.ohio.gov/legislation/134/sb138,ohio_bill_texts\GA134_SB138.txt,,,Immigration; Citizenship; Alien; Visa; Foreign,3-17-2021,,,,,N,
Ohio,134,SB142,,,https://legislature.ohio.gov/legislation/134/sb142,ohio_bill_texts\GA134_SB142.txt,,,Alien; Foreign,3-23-2021,,,,,N,
Ohio,134,SB144,,,https://legislature.ohio.gov/legislation/134/sb144,ohio_bill_texts\GA134_SB144.txt,,,Foreign,3-23-2021,,,,,N,
Ohio,134,SB145,,,https://legislature.ohio.gov/legislation/134/sb145,ohio_bill_texts\GA134_SB145.txt,,,Citizenship; Migrant,3-23-2021,,,,,N,
Ohio,134,SB154,,,https://legislature.ohio.gov/legislation/134/sb154,ohio_bill_texts\GA134_SB154.txt,,,Border,4-13-2021,,,,,N,
Ohio,134,SB163,,,https://legislature.ohio.gov/legislation/134/sb163,ohio_bill_texts\GA134_SB163.txt,,,Border,4-15-2021,,,,,N,
Ohio,134,SB164,,,https://legislature.ohio.gov/legislation/134/sb164,ohio_bill_texts\GA134_SB164.txt,,,Foreign,4-15-2021,,6-1-2022,12-14-2022,,Y,1-2-2023
Ohio,134,SB176,,,https://legislature.ohio.gov/legislation/134/sb176,ohio_bill_texts\GA134_SB176.txt,,,Undocumented; Foreign,5-6-2021,,6-16-2021,,,N,
Ohio,134,SB178,,,https://legislature.ohio.gov/legislation/134/sb178,ohio_bill_texts\GA134_SB178.txt,,,Immigration; Citizenship; Alien; Migrant; Border; Foreign,5-11-2021,,12-7-2022,,,N,
Ohio,134,SB182,,,https://legislature.ohio.gov/legislation/134/sb182,ohio_bill_texts\GA134_SB182.txt,,,Foreign,5-18-2021,,,,,N,
Ohio,134,SB199,,,https://legislature.ohio.gov/legislation/134/sb199,ohio_bill_texts\GA134_SB199.txt,,,Foreign,6-16-2021,,3-16-2022,12-1-2022,,N,
Ohio,134,SB214,,,https://legislature.ohio.gov/legislation/134/sb214,ohio_bill_texts\GA134_SB214.txt,,,Foreign,8-5-2021,,,,,N,
Ohio,134,SB221,,,https://legislature.ohio.gov/legislation/134/sb221,ohio_bill_texts\GA134_SB221.txt,,,Foreign,9-2-2021,,,,,N,
Ohio,134,SB222,,,https://legislature.ohio.gov/legislation/134/sb222,ohio_bill_texts\GA134_SB222.txt,,,Foreign,9-2-2021,,,,,N,
Ohio,134,SB224,,,https://legislature.ohio.gov/legislation/134/sb224,ohio_bill_texts\GA134_SB224.txt,,,Border; Foreign,9-8-2021,,3-16-2022,6-1-2022,,Y,6-14-2022
Ohio,134,SB228,,,https://legislature.ohio.gov/legislation/134/sb228,ohio_bill_texts\GA134_SB228.txt,,,Foreign,9-14-2021,,,,,N,
Ohio,134,SB229,,,https://legislature.ohio.gov/legislation/134/sb229,ohio_bill_texts\GA134_SB229.txt,,,Foreign,9-14-2021,12-14-2021,10-20-2021,11-18-2021,,Y,12-14-2021
Ohio,134,SB232,,,https://legislature.ohio.gov/legislation/134/sb232,ohio_bill_texts\GA134_SB232.txt,,,Citizenship; Foreign,9-15-2021,,,,,N,
Ohio,134,SB235,,,https://legislature.ohio.gov/legislation/134/sb235,ohio_bill_texts\GA134_SB235.txt,,,Foreign,9-22-2021,,2-9-2022,,,N,
Ohio,134,SB241,,,https://legislature.ohio.gov/legislation/134/sb241,ohio_bill_texts\GA134_SB241.txt,,,Foreign,9-30-2021,,1-26-2022,,,N,
Ohio,134,SB246,,,https://legislature.ohio.gov/legislation/134/sb246,ohio_bill_texts\GA134_SB246.txt,,,Foreign,10-5-2021,,3-16-2022,6-1-2022,,Y,6-14-2022
Ohio,134,SB249,,,https://legislature.ohio.gov/legislation/134/sb249,ohio_bill_texts\GA134_SB249.txt,,,Foreign,10-5-2021,,3-2-2022,11-30-2022,,Y,12-13-2022
Ohio,134,SB253,,,https://legislature.ohio.gov/legislation/134/sb253,ohio_bill_texts\GA134_SB253.txt,,,Migrant,10-6-2021,,,,,N,
Ohio,134,SB256,,,https://legislature.ohio.gov/legislation/134/sb256,ohio_bill_texts\GA134_SB256.txt,,,Alien; Foreign,10-19-2021,7-21-2022,1-26-2022,3-30-2022,,Y,4-21-2022
Ohio,134,SB263,,,https://legislature.ohio.gov/legislation/134/sb263,ohio_bill_texts\GA134_SB263.txt,,,Citizenship; Alien; Foreign,11-16-2021,,,,,N,
Ohio,134,SB265,,,https://legislature.ohio.gov/legislation/134/sb265,ohio_bill_texts\GA134_SB265.txt,,,Foreign,11-16-2021,,,,,N,
Ohio,134,SB272,,,https://legislature.ohio.gov/legislation/134/sb272,ohio_bill_texts\GA134_SB272.txt,,,Citizenship; Foreign,11-29-2021,,,,,N,
Ohio,134,SB273,,,https://legislature.ohio.gov/legislation/134/sb273,ohio_bill_texts\GA134_SB273.txt,,,Alien; Foreign,12-9-2021,,4-6-2022,6-1-2022,,Y,6-14-2022
Ohio,134,SB277,,,https://legislature.ohio.gov/legislation/134/sb277,ohio_bill_texts\GA134_SB277.txt,,,Foreign,12-14-2021,,,,,N,
Ohio,134,SB284,,,https://legislature.ohio.gov/legislation/134/sb284,ohio_bill_texts\GA134_SB284.txt,,,Foreign,1-24-2022,,,,,N,
Ohio,134,SB288,,,https://legislature.ohio.gov/legislation/134/sb288,ohio_bill_texts\GA134_SB288.txt,,,Immigration; Citizenship; Alien; Visa; Border; Foreign,2-2-2022,,11-30-2022,12-14-2022,,Y,1-3-2023
Ohio,134,SB295,,,https://legislature.ohio.gov/legislation/134/sb295,ohio_bill_texts\GA134_SB295.txt,,,Citizenship,2-15-2022,,,,,N,
Ohio,134,SB297,,,https://legislature.ohio.gov/legislation/134/sb297,ohio_bill_texts\GA134_SB297.txt,,,Foreign,2-15-2022,,,,,N,
Ohio,134,SB303,,,https://legislature.ohio.gov/legislation/134/sb303,ohio_bill_texts\GA134_SB303.txt,,,Citizenship,3-1-2022,,,,,N,
Ohio,134,SB308,,,https://legislature.ohio.gov/legislation/134/sb308,ohio_bill_texts\GA134_SB308.txt,,,Foreign,3-8-2022,,,,,N,
Ohio,134,SB317,,,https://legislature.ohio.gov/legislation/134/sb317,ohio_bill_texts\GA134_SB317.txt,,,Citizenship,3-23-2022,,,,,N,
Ohio,134,SB319,,,https://legislature.ohio.gov/legislation/134/sb319,ohio_bill_texts\GA134_SB319.txt,,,Border,4-6-2022,,,,,N,
Ohio,134,SB322,,,https://legislature.ohio.gov/legislation/134/sb322,ohio_bill_texts\GA134_SB322.txt,,,Immigration; Foreign,4-12-2022,,,,,N,
Ohio,134,SB323,,,https://legislature.ohio.gov/legislation/134/sb323,ohio_bill_texts\GA134_SB323.txt,,,Border,4-13-2022,,6-1-2022,,,N,
Ohio,134,SB351,,,https://legislature.ohio.gov/legislation/134/sb351,ohio_bill_texts\GA134_SB351.txt,,,Immigration; Citizenship; Alien; Visa; Foreign,6-22-2022,,,,,N,
Ohio,134,SB355,,,https://legislature.ohio.gov/legislation/134/sb355,ohio_bill_texts\GA134_SB355.txt,,,Immigration; Alien; Foreign,7-21-2022,,,,,N,
Ohio,134,SB357,,,https://legislature.ohio.gov/legislation/134/sb357,ohio_bill_texts\GA134_SB357.txt,,,Alien; Foreign,8-18-2022,,,,,N,
