State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,135,HB364,,,https://legislature.ohio.gov/legislation/135/hb364,ohio_bill_texts\GA135_HB364.txt,,,Foreign,12-14-2023,,6-12-2024,12-18-2024,,Y,1-8-2025
Ohio,135,HB375,,,https://legislature.ohio.gov/legislation/135/hb375,ohio_bill_texts\GA135_HB375.txt,,,Foreign,1-8-2024,,,,,N,
Ohio,135,HB376,,,https://legislature.ohio.gov/legislation/135/hb376,ohio_bill_texts\GA135_HB376.txt,,,Foreign,1-10-2024,,,,,N,
Ohio,135,HB380,,,https://legislature.ohio.gov/legislation/135/hb380,ohio_bill_texts\GA135_HB380.txt,,,Border,1-18-2024,,6-12-2024,,,N,
Ohio,135,HB416,,,https://legislature.ohio.gov/legislation/135/hb416,ohio_bill_texts\GA135_HB416.txt,,,Foreign,2-15-2024,,,,,N,
Ohio,135,HB418,,,https://legislature.ohio.gov/legislation/135/hb418,ohio_bill_texts\GA135_HB418.txt,,,Immigration; Citizenship; Alien; Visa; Foreign,2-21-2024,,,,,N,
Ohio,135,HB419,,,https://legislature.ohio.gov/legislation/135/hb419,ohio_bill_texts\GA135_HB419.txt,,,Foreign,2-21-2024,,,,,N,
Ohio,135,HB429,,,https://legislature.ohio.gov/legislation/135/hb429,ohio_bill_texts\GA135_HB429.txt,,,Border,2-27-2024,,,,,N,
Ohio,135,HB432,,,https://legislature.ohio.gov/legislation/135/hb432,ohio_bill_texts\GA135_HB432.txt,,,Citizenship,2-27-2024,3-10-2025,6-12-2024,12-4-2024,,Y,12-9-2024
Ohio,135,HB433,,,https://legislature.ohio.gov/legislation/135/hb433,ohio_bill_texts\GA135_HB433.txt,,,Immigration; Citizenship; Alien,2-27-2024,,,,,N,
Ohio,135,HB450,,,https://legislature.ohio.gov/legislation/135/hb450,ohio_bill_texts\GA135_HB450.txt,,,Border,3-20-2024,,,,,N,
Ohio,135,HB451,,,https://legislature.ohio.gov/legislation/135/hb451,ohio_bill_texts\GA135_HB451.txt,,,Immigration; Undocumented,3-20-2024,,,,,N,
Ohio,135,HB472,,,https://legislature.ohio.gov/legislation/135/hb472,ohio_bill_texts\GA135_HB472.txt,,,Immigration; Citizenship; Alien,4-8-2024,,,,,N,
Ohio,135,HB485,,,https://legislature.ohio.gov/legislation/135/hb485,ohio_bill_texts\GA135_HB485.txt,,,Foreign,4-10-2024,,,,,N,
Ohio,135,HB495,,,https://legislature.ohio.gov/legislation/135/hb495,ohio_bill_texts\GA135_HB495.txt,,,Foreign,4-16-2024,,,,,N,
Ohio,135,HB513,,,https://legislature.ohio.gov/legislation/135/hb513,ohio_bill_texts\GA135_HB513.txt,,,Immigration; Citizenship; Alien; Visa; Foreign,4-30-2024,,,,,N,
Ohio,135,HB514,,,https://legislature.ohio.gov/legislation/135/hb514,ohio_bill_texts\GA135_HB514.txt,,,Citizenship,5-1-2024,,,,,N,
Ohio,135,HB520,,,https://legislature.ohio.gov/legislation/135/hb520,ohio_bill_texts\GA135_HB520.txt,,,Foreign,5-8-2024,,,,,N,
Ohio,135,HB522,,,https://legislature.ohio.gov/legislation/135/hb522,ohio_bill_texts\GA135_HB522.txt,,,Immigration; Citizenship; Alien; Visa; Foreign,5-8-2024,,,,,N,
Ohio,135,HB526,,,https://legislature.ohio.gov/legislation/135/hb526,ohio_bill_texts\GA135_HB526.txt,,,Citizenship,5-15-2024,,,,,N,
Ohio,135,HB531,,,https://legislature.ohio.gov/legislation/135/hb531,ohio_bill_texts\GA135_HB531.txt,,,Foreign,5-15-2024,,6-26-2024,12-18-2024,,Y,1-8-2025
Ohio,135,HB533,,,https://legislature.ohio.gov/legislation/135/hb533,ohio_bill_texts\GA135_HB533.txt,,,Citizenship,5-15-2024,,,,,N,
Ohio,135,HB535,,,https://legislature.ohio.gov/legislation/135/hb535,ohio_bill_texts\GA135_HB535.txt,,,Immigration; Citizenship; Visa,5-15-2024,,,,,N,
Ohio,135,HB540,,,https://legislature.ohio.gov/legislation/135/hb540,ohio_bill_texts\GA135_HB540.txt,,,Foreign,5-15-2024,,,,,N,
Ohio,135,HB545,,,https://legislature.ohio.gov/legislation/135/hb545,ohio_bill_texts\GA135_HB545.txt,,,Foreign,5-15-2024,,,,,N,
Ohio,135,HB547,,,https://legislature.ohio.gov/legislation/135/hb547,ohio_bill_texts\GA135_HB547.txt,,,Immigration; Citizenship,5-15-2024,,,,,N,
Ohio,135,HB551,,,https://legislature.ohio.gov/legislation/135/hb551,ohio_bill_texts\GA135_HB551.txt,,,Alien,5-15-2024,,,,,N,
Ohio,135,HB553,,,https://legislature.ohio.gov/legislation/135/hb553,ohio_bill_texts\GA135_HB553.txt,,,Foreign,5-15-2024,,,,,N,
Ohio,135,HB564,,,https://legislature.ohio.gov/legislation/135/hb564,ohio_bill_texts\GA135_HB564.txt,,,Immigration; Citizenship; Alien; Foreign,5-15-2024,,,,,N,
Ohio,135,HB567,,,https://legislature.ohio.gov/legislation/135/hb567,ohio_bill_texts\GA135_HB567.txt,,,Border,5-15-2024,,,,,N,
Ohio,135,HB570,,,https://legislature.ohio.gov/legislation/135/hb570,ohio_bill_texts\GA135_HB570.txt,,,Migrant,5-15-2024,,,,,N,
Ohio,135,HB576,,,https://legislature.ohio.gov/legislation/135/hb576,ohio_bill_texts\GA135_HB576.txt,,,Foreign,5-15-2024,,,,,N,
